2933,1.466575716,35,2643,161,77.70588235,21.47095206,19.20636001,12.14124298,677,1.73417724,0.042377229,0.022648918,0.768154093,0.805330658,0.885183864,0.914091646,0.736730822,0.620449737,0.478190548,0.411160911,0.34299286,0.3067617,726,1.495903598,0.026761071,0.018203773,0.71099047,0.623049271,0.704646268,0.662980252,0.556759368,0.397812993,0.362007888,0.33187283,0.305831928,0.310483295,228,6.593693365,84.41240782,1.283684926,66.92326598,41.84209378,32.07115075,24.44920025,16.92362301,11.20187245,9.056174246,7.739223178,6.707646843,6.285409736,288,5.909406831,43.93892131,1.514378615,52.30906258,28.78169397,15.83596523,14.47559526,10.71737515,6.598843508,4.015343264,3.48958064,2.820911728,2.393749501,2
3089,1.360103627,31,2777,231,92.53333333,41.97185702,19.228583,12.63650134,811,1.650535799,0.034877013,0.018674609,0.715048067,0.792872911,0.873497324,0.780844504,0.684621046,0.531919121,0.391389309,0.339609227,0.323487549,0.284273025,778,1.457146063,0.02593093,0.017714857,0.756776585,0.633205213,0.673860742,0.633456171,0.510539137,0.445227225,0.370524131,0.353909037,0.347318816,0.32006656,260,6.036349665,103.3280646,2.681890722,91.69472038,31.58109424,22.45828084,16.59920391,10.68266526,6.342775975,4.822581158,3.055544804,2.275270322,1.875851257,216,6.242287643,121.3357992,2.101736456,97.4312542,42.62030102,28.13551562,18.80457902,12.3705058,7.665564873,5.34053518,3.830613622,3.709939978,3.509328674,2
2721,1.617647059,39,2584,172,67.97368421,23.03990292,19.20987451,14.81972945,655,1.873034121,0.056646366,0.027083788,1.040603452,0.947809715,0.869201798,0.852354343,0.794941077,0.708031357,0.582717612,0.484422246,0.451294723,0.482228527,716,1.956597537,0.061760589,0.02944929,1.467808551,1.079175924,0.96604951,0.784596249,0.666134086,0.517304085,0.430206786,0.380006799,0.386846693,0.435008183,245,6.392062227,86.96417742,1.999915229,70.11009346,41.54933652,26.7952164,20.38233487,13.49621627,9.643497005,7.159668373,5.624336096,4.448376245,3.680668161,253,5.783574558,72.62140373,2.038055621,72.99784527,29.3703593,16.68315551,12.89393402,7.854193695,4.212429979,3.236899438,2.701921024,2.251174313,2.067274885,2
3169,1.167929293,27,3008,189,115.6538462,33.22401819,19.21928652,13.6437883,793,1.733464072,0.042059731,0.018616532,1.003800174,0.944998475,1.085424786,0.77379584,0.714137503,0.485876856,0.404841301,0.344712087,0.317591804,0.306572098,797,1.500070065,0.029817696,0.021920666,0.967722654,0.736024312,0.746048149,0.634938928,0.562484448,0.481845019,0.401324692,0.369355721,0.342747448,0.323916733,252,5.713279881,77.90150882,1.893108919,81.4845104,29.91248421,19.44157539,11.74849676,8.155986376,5.394090775,3.743933703,3.055776982,2.206097733,1.957345201,262,6.079626702,92.39135281,1.817270061,84.26098836,42.30653658,28.53045421,16.56176246,11.20505168,6.71467946,4.079157162,3.43669201,3.059926112,2.969277576,2
2729,1.7228739,36,2477,234,70.74285714,33.43680858,19.21471072,16.4219869,623,1.970350304,0.06606081,0.033691691,1.357477208,0.777695114,0.887154125,0.929689789,0.746365378,0.719720539,0.630726285,0.557948941,0.487420709,0.455769876,635,1.814201801,0.049769555,0.022607405,1.078035196,0.825518459,0.874335813,0.816412162,0.653084835,0.526733098,0.489699316,0.461267961,0.435164197,0.439896185,190,6.481794924,111.9788975,3.377781375,82.90916032,36.89930148,27.94831912,20.07518308,14.40600437,9.960233918,7.600007002,6.224410813,5.149710447,4.030807449,192,5.767687585,74.28926407,3.156873307,69.96999696,27.42954844,14.89048937,11.13060386,7.163963418,4.051831226,2.868974871,2.394724184,2.038493895,1.839535555,2
3000,1.533333333,38,2875,166,77.67567568,30.08234445,19.22148852,14.57202531,770,1.82079389,0.057633485,0.023992029,1.109511227,1.088674086,1.086772651,0.851003692,0.804115565,0.630486288,0.579918531,0.510930889,0.445357223,0.459632886,817,1.555849606,0.036372802,0.022120759,0.908471268,0.875119784,0.744111788,0.726694141,0.553559215,0.523337465,0.490878364,0.455738941,0.411306337,0.387447054,271,5.925617293,69.99982653,1.957803561,72.55774041,35.11850595,22.85893627,13.81823052,8.944698888,5.742405721,4.077809691,2.924939044,2.517975285,2.267029214,279,6.095992791,80.73121371,1.714408254,78.36115874,37.16735636,26.33383101,15.4409529,10.34202369,7.259842778,5.038630426,3.883242569,3.414551411,3.014605664,2
1815,1.653803749,26,1571,80,62.8,7.516648189,19.20190972,14.01887704,424,2.182541423,0.055801066,0.025169114,0.54643852,0.667928582,0.71747066,0.792145402,0.654272138,0.589947081,0.509064009,0.419163087,0.373715326,0.380679284,509,1.80224664,0.032883257,0.018876547,0.416493278,0.613687028,0.592073408,0.585032775,0.42936878,0.318458883,0.340544073,0.350304433,0.345383393,0.33923165,161,6.792410827,72.78786415,1.77701758,42.31013863,29.8549302,24.10245743,19.32836372,14.18097863,11.20459155,8.01012431,7.191147553,6.593663598,5.639626788,165,5.987204665,40.42078997,1.702335389,39.14011243,21.8779274,14.22998068,9.364675069,5.910578771,3.539022352,2.445911412,2.151558745,2.013411592,1.973899365,2
2624,1.448170732,28,2392,291,88.55555556,50.06175673,19.20502416,12.93600298,689,1.762194778,0.040539288,0.02056166,0.776587502,0.888829934,0.859887507,0.716621937,0.635732712,0.437835272,0.391206467,0.373132362,0.373436143,0.316835312,731,1.64391715,0.035201872,0.020561558,0.771716568,0.693961371,0.670447317,0.590633372,0.565045187,0.531713486,0.489281286,0.408120632,0.409489236,0.344857365,206,5.975555497,60.33569326,1.653604558,62.33492589,31.72138485,19.12202687,12.69818352,8.237414748,4.997101545,3.760933453,2.771114925,1.927098655,1.681671624,226,6.282533102,70.0903023,1.481614343,59.73033179,39.86675902,25.94967729,17.22253123,10.88122494,6.518489918,4.873844942,4.318021999,4.012905747,3.78320498,3
2183,1.74152154,31,2014,166,67.1,22.79798842,19.19081099,13.13609503,565,2.021352444,0.057367527,0.0302533,0.942497594,0.669849732,0.78052152,0.8379712,0.710368852,0.612582261,0.550615556,0.478188289,0.45622178,0.401427863,580,1.850050311,0.046740184,0.024237753,0.707845636,0.72680689,0.796960525,0.73822393,0.598947873,0.454155494,0.495592062,0.442198824,0.447774254,0.408904728,214,6.636582716,71.19969913,1.845276158,50.47493459,36.86270162,27.3365208,20.86790472,14.16346044,9.806445359,6.976440157,5.849087542,4.989227998,4.067909785,205,5.964072895,41.49498782,1.506868868,44.90279053,26.1204977,14.39056801,11.34409876,7.342988881,4.482110439,3.471921624,2.743394419,2.629214238,2.390366029,3
2841,1.443661972,37,2699,164,74.94444444,24.84919596,19.2084166,14.69948082,709,1.77357899,0.041499994,0.021022657,0.97260585,0.943983116,0.937930552,0.714727395,0.661772132,0.510168401,0.3571978,0.33926067,0.329289224,0.304353614,761,1.497629718,0.030292233,0.022056412,0.794061299,0.732520438,0.673548333,0.602549583,0.559656642,0.49137213,0.477804055,0.422223808,0.367979327,0.321217139,234,6.029606602,72.63375699,1.786616538,72.64969718,35.05769657,22.08623462,13.69467724,9.404768752,6.395157439,4.5783197,3.25760411,2.497281269,2.354485503,246,6.24627964,96.92684102,1.75650732,78.81339716,48.19406556,30.84268214,17.61981097,11.4257322,6.545368342,4.323792256,3.489743701,2.935633531,2.646417072,3
2376,1.473063973,32,2156,118,69.51612903,15.96009809,19.18335477,15.53353855,547,1.878284108,0.055115995,0.029263378,1.00512966,0.782594267,0.736356104,0.754810747,0.739789996,0.590938981,0.556441024,0.541331073,0.467325548,0.438771772,569,1.824692514,0.04394532,0.026283221,0.899954227,0.715041714,0.753555887,0.663366667,0.621840918,0.453659692,0.425851174,0.431550931,0.401978287,0.375896361,196,6.646652063,92.049757,2.767000071,65.98189539,39.28662978,26.86746505,20.43157143,14.23624204,10.18710426,7.47031436,5.481889886,4.454326097,3.746482336,224,6.157441849,69.4809326,2.512524544,63.84448945,27.71613462,15.8664782,13.10006643,10.06693505,6.238347413,4.268116776,3.169110098,2.437491273,1.996977269,3
2729,1.539589443,36,2580,129,73.68571429,20.35388593,19.20756226,13.26619493,728,1.8665011,0.049172805,0.024398103,0.836105606,0.872532162,1.102224417,0.868606935,0.747234674,0.552242886,0.434301086,0.384030144,0.344737536,0.350209817,741,1.665098334,0.036796595,0.025900892,0.848437197,0.773262259,0.779075927,0.679547394,0.646410093,0.52787199,0.417454791,0.371801717,0.341661471,0.322750833,260,5.922261724,59.25262455,1.475419429,62.17174806,33.84176624,22.36940609,13.86494894,8.020789171,4.893971235,3.475155485,2.603778922,2.394708797,2.294501721,262,6.171067371,72.70203181,1.679410402,65.64289067,38.69371434,27.00959072,16.38944836,10.2782092,6.659693939,4.447728003,3.710151955,3.140391326,2.923765385,3
2583,1.859024012,38,2348,127,63.43243243,17.22811098,19.18549137,14.15625092,620,1.900125057,0.057531194,0.03125509,0.886914203,0.816278896,0.80977466,0.852148991,0.772840091,0.707726586,0.612427262,0.544831058,0.511462815,0.506365131,677,1.752702532,0.044275417,0.020352081,0.727070966,0.807438702,0.853524161,0.787664856,0.665683621,0.557118611,0.460970956,0.457687046,0.410787897,0.394051352,215,6.538549658,79.16729492,1.785521946,63.24313447,36.48832284,27.85844394,20.491293,14.38701726,10.56116923,7.245766014,6.172223246,4.785936497,3.802619308,219,5.785858087,46.59721012,1.703913388,53.14455021,23.90879177,15.63427359,10.71737372,7.411843938,4.605501276,3.195894583,2.622249542,2.08082091,2.111428604,3
2623,1.449275362,28,2454,209,90.85185185,43.62665355,19.19466264,13.51631688,716,2.012676696,0.060336864,0.026892121,1.324459489,1.028105527,0.969780623,0.838617026,0.633538838,0.538038117,0.423985603,0.401816598,0.346540313,0.359315375,737,1.653211701,0.034828409,0.020537063,0.917320585,0.80015433,0.673454486,0.606931628,0.520570462,0.491168628,0.40774059,0.374957402,0.329725737,0.346630983,215,6.038327846,89.28316184,2.016076183,75.46483011,35.62540129,22.92005984,13.97890253,8.415768868,5.278742984,3.527886922,2.683724451,1.965538293,1.777943765,228,6.249167748,113.478547,2.330156294,86.12282439,41.35400161,24.13357793,16.57818812,11.73702385,7.569674381,4.907689345,3.579630684,2.976131257,2.604015544,3
2369,1.773648649,34,2165,120,65.57575758,14.97504237,19.18533788,12.4567735,539,1.994178329,0.057617121,0.025034255,0.715596341,0.847254764,0.896770658,0.891683988,0.725576213,0.613691038,0.601170608,0.485934549,0.453691531,0.458723671,628,1.750020915,0.037866729,0.018643679,0.52135688,0.746828585,0.799953236,0.668640937,0.622808348,0.509183333,0.438160051,0.384863578,0.377459272,0.37667028,222,6.497651087,65.8829731,1.507016023,51.38945383,35.418954,24.77227978,20.24179643,14.02349971,9.748113138,6.764609515,5.28140349,5.21814665,4.419277109,207,5.875435362,44.36551744,1.28482143,50.46380861,25.51184951,15.58548778,11.58367111,7.091971979,3.835488859,2.685225504,2.143292294,1.741603991,1.676282741,3
3446,1.421938479,47,3322,114,72.19565217,12.76735345,19.19355429,12.1739891,911,1.60052659,0.040289966,0.023952639,0.858611363,1.023012424,1.018554055,0.832176545,0.766177121,0.562244082,0.49431917,0.431676576,0.372750443,0.379582308,908,1.418930911,0.029271529,0.017809195,0.786120667,0.827132789,0.797564884,0.670694106,0.585756715,0.510822249,0.478360567,0.461160439,0.412397701,0.387737755,328,5.765598261,49.33955523,1.070851395,63.36654002,35.45716559,24.27886629,14.70589379,9.154682829,6.402937941,4.076288915,2.887796143,2.152092402,1.972027371,320,6.139506743,72.39290622,1.293462725,70.71363485,48.19506498,31.5080712,20.69380883,13.29893668,8.090081637,5.315135408,4.389277641,4.107920248,3.688602537,3
2346,1.619778346,35,2198,143,64.61764706,16.28163998,19.17968727,12.06756556,590,1.981715201,0.050936638,0.026785133,0.662939904,0.892187957,0.885885741,0.825358545,0.6906911,0.652301028,0.505579677,0.406864601,0.378149894,0.332096522,652,1.756351803,0.035693285,0.01947363,0.489558858,0.731213229,0.828106517,0.720933266,0.576412663,0.46330963,0.419787291,0.377450404,0.349933796,0.288571781,225,6.607516485,70.80967568,1.851247348,48.10105233,36.4782969,27.24313569,22.73491591,16.40370157,12.27212749,8.189919707,6.584381883,5.480763929,5.095223955,221,5.943613053,46.17162297,1.688270368,48.92253559,27.31511228,17.34441472,12.26884167,7.874254255,4.667783126,3.153890733,2.37829781,1.872991729,1.90796904,3
5889,1.919157609,75,5718,337,77.25675676,44.73975304,19.20021675,13.53178175,1530,1.408552338,0.036190259,0.012931559,1.184574483,1.220607092,1.386167484,1.103648787,0.869223899,0.686102016,0.552731538,0.471082941,0.429283105,0.372364849,1536,1.238620132,0.024072907,0.01413696,1.043679704,1.01435032,1.042769889,0.786914138,0.627702372,0.574479507,0.488081972,0.429490645,0.371395296,0.348083088,508,5.578178617,59.11347412,1.172203054,91.4689164,52.71306111,33.92559201,20.99603261,12.78023948,8.80217173,5.856040956,3.953468459,3.335399812,2.806080515,533,5.580916402,68.58851392,0.908848604,97.10780888,59.32600484,36.84905886,21.79649948,11.6778029,7.224933056,5.57652487,4.378962115,3.974472526,3.443582076,4
4152,1.902697495,59,3950,151,68.0862069,20.59491036,19.18293099,14.06678103,915,1.641411429,0.048468116,0.025107379,1.411053778,1.224687815,1.001730055,0.908599804,0.796326561,0.728828325,0.605571619,0.493825654,0.427550556,0.413047205,1026,1.621947927,0.045941253,0.020371816,1.226370427,1.101615369,1.186207128,0.990028096,0.798956528,0.645585507,0.51717096,0.466367838,0.442531501,0.455181666,370,6.214300121,111.5669103,1.879649131,106.9543078,47.58370743,34.51615978,25.3922441,16.79621096,11.49791113,8.662334898,6.570841851,4.534123546,3.503819642,360,5.565293547,87.23014425,1.959057083,102.9627053,33.48144067,20.96107176,13.39606013,8.944115905,5.748614186,3.906919059,3.131350185,2.909579569,2.875276302,4
4578,1.856705985,72,4458,169,62.77464789,19.39307475,19.18643126,18.68818777,1166,1.771017536,0.057891395,0.02148238,1.540236419,1.319098796,1.507196761,1.221343388,0.938873497,0.674645809,0.49507357,0.450705553,0.369632015,0.33327547,1197,1.535496997,0.036635166,0.020866711,1.529611438,0.991900358,1.052231876,0.806020275,0.585422522,0.522425953,0.445837624,0.399648937,0.346134003,0.316944862,314,5.497415248,229.0765972,6.049382879,158.0923881,49.27928502,29.93545195,14.70435508,7.814815932,5.229772401,3.640668225,2.762461248,2.342711299,2.178212653,364,5.982245576,250.2745789,5.666885343,168.8960208,61.39899645,38.52596752,25.14361381,13.68743007,7.678241841,5.454922141,4.633519003,4.132277808,3.566490026,4
4187,1.696129957,58,3820,159,67,22.75098114,19.17884108,14.12840308,968,1.680257726,0.047485389,0.029459555,1.413419356,1.12724011,1.115482626,0.866623206,0.809653104,0.638547377,0.524239068,0.428047833,0.374071228,0.354910408,1039,1.565553953,0.036043734,0.015401699,1.044446473,0.988007351,1.044437689,0.869153869,0.702725684,0.549863878,0.446319542,0.397609972,0.346217303,0.371229818,374,6.2726693,108.9379392,1.747706152,100.1326324,50.61913223,39.45126506,26.43957405,16.91806539,11.12619611,8.345922238,5.746716048,4.203621087,3.574784758,322,5.571224048,78.25394679,1.681631686,93.56058637,37.48229179,21.41792666,13.22974088,7.623041079,4.795518346,3.668421759,2.870199567,2.458735185,2.174353229,4
4832,1.821192053,80,4768,123,60.34177215,16.38001133,19.18613573,14.85880664,1295,1.724868396,0.058295998,0.021545043,1.227080645,1.297061004,1.606020769,1.484762195,1.132385752,0.808895463,0.64736953,0.487686613,0.379981522,0.355004573,1326,1.409342256,0.031557796,0.016707464,1.186008189,0.981375476,1.054298637,0.865868385,0.702680209,0.550475773,0.52436075,0.462403019,0.348845006,0.349108199,427,5.580094874,70.98690455,2.0753945,89.08053678,52.58023384,33.31860601,15.36885854,9.096459129,6.283565315,4.632797638,3.640689048,2.735067554,2.544585723,495,5.810021371,88.7107508,1.686363249,94.56203091,61.01258078,39.72073848,23.08035934,11.81750274,6.898937796,5.120144945,4.325705384,3.965978168,3.696846456,4
4603,1.651455889,67,4451,151,67.42424242,19.23143309,19.16980797,13.40678486,1108,1.516865799,0.042340153,0.020730673,1.319763773,1.149315685,1.092568315,0.911168489,0.756293836,0.664884147,0.600312631,0.506312827,0.446939384,0.42836025,1229,1.439939801,0.034587905,0.016794419,0.912103827,1.072738501,1.151205545,0.925875052,0.735911136,0.558649389,0.51478891,0.467354627,0.449948643,0.439002639,443,6.108756088,79.9950788,1.497875777,83.2997141,53.04818223,40.10024698,27.57669946,17.11094775,11.45421358,8.60929391,6.466671615,5.048444486,4.222453719,400,5.508463137,64.85092534,1.924786598,86.92193582,40.5000584,24.52072215,15.30029365,8.963680837,5.353777944,4.233030538,3.147362876,2.664124172,2.368431003,4
5372,1.787043931,81,5272,179,65.8875,20.28655085,19.18001562,14.25197517,1375,1.57428178,0.04754661,0.019655801,1.310427805,1.380389232,1.460882216,1.257693259,1.017021418,0.718798565,0.595193703,0.452661792,0.411414404,0.345967703,1376,1.360990177,0.028779904,0.015369196,1.243059142,1.021238565,1.068523812,0.80052767,0.584027577,0.527559299,0.535367473,0.422812462,0.370547881,0.358930149,475,5.531850752,59.79156301,1.702403212,85.95887346,48.41156521,32.20711935,17.39623976,11.16665639,7.461098112,5.321148449,3.646038352,2.854568048,2.394141801,518,5.79929549,85.54811921,1.232480732,96.29294306,68.55809402,42.01523947,24.57519982,12.61387303,7.734809765,5.976732802,5.247658684,4.730867137,3.907318879,4
4238,1.651722511,63,4173,119,67.29032258,16.92934894,19.16764065,14.65948554,1041,1.61030401,0.045203528,0.021894403,1.276320883,1.18682729,1.138948162,0.913499657,0.764743099,0.643817163,0.588231889,0.492358543,0.451678584,0.404179024,1121,1.488823357,0.036748616,0.013366776,0.968922637,1.053565607,1.093175921,0.946206965,0.765519969,0.608561716,0.481717263,0.469867986,0.467688286,0.456509863,410,6.184508578,88.11314305,1.420986794,87.99978009,51.98882896,38.66438328,27.92756113,18.67616996,12.1128809,8.820875302,6.531041338,5.003883907,4.472357256,378,5.507675602,65.96020522,1.731632455,86.76338665,38.3532342,22.03288806,13.77700039,8.10952836,5.422907386,4.166276174,3.476071206,2.906419955,2.609853083,4
